Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Sunrise_DateTime,Sunset_DateTime,Tavg_float,Tavg_int,Normal_Temp,Depart_calc,RA,BR,TS,HZ,SN,FG,FG+,FU,DZ,VC,MI,BC,YMD
2,2013-07-23 00:00:00,80,65,73,,58,64.0,-7.5,-7.5,0436,1920, ,M,M,0.0,0.0,29.21,29.81,7.3,1,11.4,2013-07-23 04:36:00,2013-07-23 19:20:00,72.5,73,74.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-07-23 00:00:00
1,2013-07-24 00:00:00,72,60,66,-8.0,51,58.0,-1.0,-1.0,0437,1919, ,0,M,0.0,0.0,29.31,30.01,7.8,5,8.1,2013-07-24 04:37:00,2013-07-24 19:19:00,66.0,66,74.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-07-24 00:00:00
2,2013-07-24 00:00:00,73,62,68,,48,57.0,-2.5,-2.5,0437,1919, ,M,M,0.0,0.0,29.38,30.01,10.1,5,10.5,2013-07-24 04:37:00,2013-07-24 19:19:00,67.5,68,74.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-07-24 00:00:00
1,2013-07-25 00:00:00,81,57,69,-5.0,54,61.0,-4.0,-4.0,0438,1918, ,0,M,0.0,0.0,29.33,30.05,4.1,23,5.1,2013-07-25 04:38:00,2013-07-25 19:18:00,69.0,69,74.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-07-25 00:00:00
2,2013-07-25 00:00:00,81,58,70,,52,60.0,-4.5,-4.5,0438,1918, ,M,M,0.0,0.0,29.39,30.05,2.7,23,3.9,2013-07-25 04:38:00,2013-07-25 19:18:00,69.5,70,74.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-07-25 00:00:00
1,2013-07-26 00:00:00,70,62,66,-8.0,61,63.0,-1.0,-1.0,0439,1918,RA BR,0,M,0.0,0.39,29.21,29.94,7.6,22,8.5,2013-07-26 04:39:00,2013-07-26 19:18:00,66.0,66,74.0,-8.0,1,1,0,0,0,0,0,0,0,0,0,0,2013-07-26 00:00:00
2,2013-07-26 00:00:00,74,65,70,,58,62.0,-4.5,-4.5,0439,1918,RA,M,M,0.0,0.01,29.28,29.94,9.3,21,10.2,2013-07-26 04:39:00,2013-07-26 19:18:00,69.5,70,74.0,-4.0,1,0,0,0,0,0,0,0,0,0,0,0,2013-07-26 00:00:00
1,2013-07-27 00:00:00,65,55,60,-14.0,51,56.0,0.0,0.0,0440,1917, ,0,M,0.0,0.0,29.17,29.9,9.0,30,10.6,2013-07-27 04:40:00,2013-07-27 19:17:00,60.0,60,74.0,-14.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-07-27 00:00:00
2,2013-07-27 00:00:00,68,57,63,,49,55.0,0.0,0.0,0440,1917, ,M,M,0.0,0.0,29.23,29.89,10.3,30,11.3,2013-07-27 04:40:00,2013-07-27 19:17:00,62.5,63,74.0,-11.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-07-27 00:00:00
1,2013-07-28 00:00:00,69,54,62,-12.0,50,55.0,0.0,0.0,0441,1916,RA,0,M,0.0,1e-06,29.23,29.93,8.7,28,9.1,2013-07-28 04:41:00,2013-07-28 19:16:00,61.5,62,74.0,-12.0,1,0,0,0,0,0,0,0,0,0,0,0,2013-07-28 00:00:00
2,2013-07-28 00:00:00,71,55,63,,47,54.0,0.0,0.0,0441,1916,RA,M,M,0.0,1e-06,29.3,29.94,9.5,26,9.8,2013-07-28 04:41:00,2013-07-28 19:16:00,63.0,63,74.0,-11.0,1,0,0,0,0,0,0,0,0,0,0,0,2013-07-28 00:00:00
1,2013-07-29 00:00:00,76,57,67,-7.0,55,59.0,-1.5,-1.5,0442,1915, ,0,M,0.0,0.0,29.41,30.11,2.0,1,7.0,2013-07-29 04:42:00,2013-07-29 19:15:00,66.5,67,74.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-07-29 00:00:00
2,2013-07-29 00:00:00,76,58,67,,53,59.0,-2.0,-2.0,0442,1915, ,M,M,0.0,0.0,29.47,30.1,2.3,2,7.7,2013-07-29 04:42:00,2013-07-29 19:15:00,67.0,67,74.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-07-29 00:00:00
1,2013-07-30 00:00:00,74,57,66,-8.0,59,62.0,-0.5,-0.5,0443,1914,RA,0,M,0.0,0.04,29.39,30.12,4.2,16,4.7,2013-07-30 04:43:00,2013-07-30 19:14:00,65.5,66,74.0,-8.0,1,0,0,0,0,0,0,0,0,0,0,0,2013-07-30 00:00:00
2,2013-07-30 00:00:00,74,61,68,,56,61.0,-2.5,-2.5,0443,1914,RA,M,M,0.0,1e-06,29.46,30.12,5.5,16,6.0,2013-07-30 04:43:00,2013-07-30 19:14:00,67.5,68,74.0,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,2013-07-30 00:00:00
1,2013-07-31 00:00:00,75,62,69,-5.0,64,65.0,-3.5,-3.5,0444,1913,RA DZ BR,0,M,0.0,0.5,29.26,30.0,2.2,32,4.4,2013-07-31 04:44:00,2013-07-31 19:13:00,68.5,69,74.0,-5.0,1,1,0,0,0,0,0,0,1,0,0,0,2013-07-31 00:00:00
2,2013-07-31 00:00:00,75,64,70,,63,65.0,-4.5,-4.5,0444,1913,RA DZ BR HZ,M,M,0.0,0.18,29.33,29.99,2.5,30,4.2,2013-07-31 04:44:00,2013-07-31 19:13:00,69.5,70,74.0,-4.0,1,1,0,1,0,0,0,0,1,0,0,0,2013-07-31 00:00:00
1,2013-08-01 00:00:00,81,61,71,-2.0,57,62.0,-6.0,-6.0,0445,1911, ,0,M,0.0,0.0,29.23,29.95,7.6,30,7.8,2013-08-01 04:45:00,2013-08-01 19:11:00,71.0,71,73.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-01 00:00:00
2,2013-08-01 00:00:00,82,61,72,,54,62.0,-6.5,-6.5,0445,1911, ,M,M,0.0,0.0,29.29,29.95,6.2,29,7.1,2013-08-01 04:45:00,2013-08-01 19:11:00,71.5,72,73.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-01 00:00:00
1,2013-08-02 00:00:00,84,62,73,0.0,63,67.0,-8.0,-8.0,0446,1910,RA BR,0,M,0.0,0.63,29.15,29.87,4.5,29,8.2,2013-08-02 04:46:00,2013-08-02 19:10:00,73.0,73,73.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,2013-08-02 00:00:00
2,2013-08-02 00:00:00,86,65,76,,62,66.0,-10.5,-10.5,0446,1910,RA,M,M,0.0,0.41,29.23,29.87,2.7,23,7.7,2013-08-02 04:46:00,2013-08-02 19:10:00,75.5,76,73.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,2013-08-02 00:00:00
1,2013-08-03 00:00:00,81,64,73,0.0,55,62.0,-7.5,-7.5,0447,1909, ,0,M,0.0,0.0,29.33,30.03,5.8,2,6.8,2013-08-03 04:47:00,2013-08-03 19:09:00,72.5,73,73.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-03 00:00:00
2,2013-08-03 00:00:00,79,66,73,,54,62.0,-7.5,-7.5,0447,1909, ,M,M,0.0,0.0,29.39,30.02,6.9,4,8.4,2013-08-03 04:47:00,2013-08-03 19:09:00,72.5,73,73.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-03 00:00:00
1,2013-08-04 00:00:00,75,60,68,-5.0,56,61.0,-2.5,-2.5,0448,1908,RA,0,M,0.0,1e-06,29.42,30.14,5.9,6,7.8,2013-08-04 04:48:00,2013-08-04 19:08:00,67.5,68,73.0,-5.0,1,0,0,0,0,0,0,0,0,0,0,0,2013-08-04 00:00:00
2,2013-08-04 00:00:00,74,60,67,,55,61.0,-2.0,-2.0,0448,1908,RA,M,M,0.0,1e-06,29.49,30.13,6.1,7,6.9,2013-08-04 04:48:00,2013-08-04 19:08:00,67.0,67,73.0,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,2013-08-04 00:00:00
1,2013-08-05 00:00:00,75,58,67,-6.0,59,62.0,-1.5,-1.5,0449,1907,RA,0,M,0.0,0.07,29.23,29.98,6.8,19,7.6,2013-08-05 04:49:00,2013-08-05 19:07:00,66.5,67,73.0,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,2013-08-05 00:00:00
2,2013-08-05 00:00:00,76,63,70,,56,61.0,-4.5,-4.5,0449,1907, ,M,M,0.0,0.02,29.29,29.98,7.1,18,7.9,2013-08-05 04:49:00,2013-08-05 19:07:00,69.5,70,73.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-05 00:00:00
1,2013-08-06 00:00:00,83,67,75,2.0,68,70.0,-10.0,-10.0,0450,1906, ,0,M,0.0,0.04,29.13,29.86,7.2,21,8.0,2013-08-06 04:50:00,2013-08-06 19:06:00,75.0,75,73.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-06 00:00:00
2,2013-08-06 00:00:00,85,68,77,,65,69.0,-11.5,-11.5,0450,1906, ,M,M,0.0,0.0,29.21,29.85,8.7,21,9.4,2013-08-06 04:50:00,2013-08-06 19:06:00,76.5,77,73.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-06 00:00:00
1,2013-08-07 00:00:00,89,67,78,5.0,68,71.0,-13.0,-13.0,0451,1904, ,0,M,0.0,1e-06,29.14,29.83,4.0,30,9.9,2013-08-07 04:51:00,2013-08-07 19:04:00,78.0,78,73.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-07 00:00:00
2,2013-08-07 00:00:00,91,70,81,,67,71.0,-15.5,-15.5,0451,1904,BR,M,M,0.0,0.01,29.2,29.82,2.4,30,10.5,2013-08-07 04:51:00,2013-08-07 19:04:00,80.5,81,73.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,2013-08-07 00:00:00
1,2013-08-08 00:00:00,78,65,72,-1.0,56,62.0,-6.5,-6.5,0452,1903, ,0,M,0.0,0.0,29.26,29.98,8.6,5,9.3,2013-08-08 04:52:00,2013-08-08 19:03:00,71.5,72,73.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-08 00:00:00
2,2013-08-08 00:00:00,79,69,74,,55,62.0,-9.0,-9.0,0452,1903, ,M,M,0.0,0.0,29.33,29.96,10.5,5,10.8,2013-08-08 04:52:00,2013-08-08 19:03:00,74.0,74,73.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-08 00:00:00
1,2013-08-09 00:00:00,82,59,71,-2.0,60,65.0,-5.5,-5.5,0453,1902, ,0,M,0.0,1e-06,29.28,29.98,4.7,27,5.3,2013-08-09 04:53:00,2013-08-09 19:02:00,70.5,71,73.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-09 00:00:00
2,2013-08-09 00:00:00,84,62,73,,58,65.0,-8.0,-8.0,0453,1902, ,M,M,0.0,0.0,29.34,29.97,4.9,27,5.6,2013-08-09 04:53:00,2013-08-09 19:02:00,73.0,73,73.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-09 00:00:00
1,2013-08-10 00:00:00,81,64,73,0.0,57,63.0,-7.5,-7.5,0454,1900, ,0,M,0.0,0.0,29.31,30.08,5.3,5,6.5,2013-08-10 04:54:00,2013-08-10 19:00:00,72.5,73,73.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-10 00:00:00
2,2013-08-10 00:00:00,81,68,75,,55,63.0,-9.5,-9.5,0454,1900, ,M,M,0.0,0.0,29.38,30.07,6.0,6,7.4,2013-08-10 04:54:00,2013-08-10 19:00:00,74.5,75,73.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-10 00:00:00
1,2013-08-11 00:00:00,81,60,71,-2.0,61,64.0,-5.5,-5.5,0455,1859,RA,0,M,0.0,0.01,29.35,30.07,2.0,27,3.0,2013-08-11 04:55:00,2013-08-11 18:59:00,70.5,71,73.0,-2.0,1,0,0,0,0,0,0,0,0,0,0,0,2013-08-11 00:00:00
2,2013-08-11 00:00:00,84,63,74,,57,64.0,-8.5,-8.5,0455,1859, ,M,M,0.0,1e-06,29.42,30.06,4.0,24,5.4,2013-08-11 04:55:00,2013-08-11 18:59:00,73.5,74,73.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-11 00:00:00
1,2013-08-12 00:00:00,82,67,75,2.0,65,68.0,-9.5,-9.5,0456,1858,RA DZ,0,M,0.0,0.27,29.21,29.93,3.5,27,7.5,2013-08-12 04:56:00,2013-08-12 18:58:00,74.5,75,73.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,2013-08-12 00:00:00
2,2013-08-12 00:00:00,85,69,77,,63,68.0,-12.0,-12.0,0456,1858,RA,M,M,0.0,0.66,29.27,29.92,4.5,26,7.7,2013-08-12 04:56:00,2013-08-12 18:58:00,77.0,77,73.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,2013-08-12 00:00:00
1,2013-08-13 00:00:00,70,58,64,-9.0,52,58.0,0.0,0.0,0457,1856, ,0,M,0.0,0.0,29.37,30.07,8.7,3,9.6,2013-08-13 04:57:00,2013-08-13 18:56:00,64.0,64,73.0,-9.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-13 00:00:00
2,2013-08-13 00:00:00,71,62,67,,50,57.0,-1.5,-1.5,0457,1856, ,M,M,0.0,0.0,29.42,30.06,11.2,2,11.9,2013-08-13 04:57:00,2013-08-13 18:56:00,66.5,67,73.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-13 00:00:00
1,2013-08-14 00:00:00,72,56,64,-8.0,50,56.0,0.0,0.0,0458,1855, ,0,M,0.0,0.0,29.44,30.16,3.9,4,7.1,2013-08-14 04:58:00,2013-08-14 18:55:00,64.0,64,72.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-14 00:00:00
2,2013-08-14 00:00:00,71,58,65,,49,56.0,0.0,0.0,0458,1855, ,M,M,0.0,0.0,29.52,30.16,3.0,3,7.0,2013-08-14 04:58:00,2013-08-14 18:55:00,64.5,65,72.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-14 00:00:00
1,2013-08-15 00:00:00,75,55,65,-7.0,53,58.0,0.0,0.0,0459,1854, ,0,M,0.0,0.0,29.4,30.13,4.2,24,4.9,2013-08-15 04:59:00,2013-08-15 18:54:00,65.0,65,72.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-15 00:00:00
2,2013-08-15 00:00:00,74,57,66,,50,58.0,-0.5,-0.5,0459,1854, ,M,M,0.0,0.0,29.47,30.13,4.5,22,5.0,2013-08-15 04:59:00,2013-08-15 18:54:00,65.5,66,72.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-15 00:00:00
1,2013-08-16 00:00:00,82,55,69,-3.0,52,60.0,-3.5,-3.5,0500,1852, ,0,M,0.0,0.0,29.44,30.15,2.8,4,5.2,2013-08-16 05:00:00,2013-08-16 18:52:00,68.5,69,72.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-16 00:00:00
2,2013-08-16 00:00:00,82,58,70,,51,60.0,-5.0,-5.0,0500,1852, ,M,M,0.0,0.0,29.5,30.14,5.0,7,5.8,2013-08-16 05:00:00,2013-08-16 18:52:00,70.0,70,72.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-16 00:00:00
1,2013-08-17 00:00:00,81,57,69,-3.0,56,62.0,-4.0,-4.0,0501,1851, ,0,M,0.0,0.0,29.47,30.19,5.7,8,6.4,2013-08-17 05:01:00,2013-08-17 18:51:00,69.0,69,72.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-17 00:00:00
2,2013-08-17 00:00:00,79,60,70,,55,62.0,-4.5,-4.5,0501,1851, ,M,M,0.0,0.0,29.53,30.18,6.0,7,6.3,2013-08-17 05:01:00,2013-08-17 18:51:00,69.5,70,72.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-17 00:00:00
1,2013-08-18 00:00:00,81,59,70,-2.0,57,63.0,-5.0,-5.0,0502,1849, ,0,M,0.0,0.0,29.41,30.14,3.7,8,4.8,2013-08-18 05:02:00,2013-08-18 18:49:00,70.0,70,72.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-18 00:00:00
2,2013-08-18 00:00:00,81,62,72,,57,64.0,-6.5,-6.5,0502,1849, ,M,M,0.0,0.0,29.48,30.13,4.2,8,4.8,2013-08-18 05:02:00,2013-08-18 18:49:00,71.5,72,72.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-18 00:00:00
1,2013-08-19 00:00:00,85,57,71,0.0,60,65.0,-6.0,-6.0,0503,1848, ,0,M,0.0,0.0,29.34,30.07,5.1,25,5.3,2013-08-19 05:03:00,2013-08-19 18:48:00,71.0,71,71.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-19 00:00:00
2,2013-08-19 00:00:00,86,63,75,,58,65.0,-9.5,-9.5,0503,1848,HZ,M,M,0.0,0.0,29.41,30.06,3.8,25,4.6,2013-08-19 05:03:00,2013-08-19 18:48:00,74.5,75,71.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,2013-08-19 00:00:00
1,2013-08-20 00:00:00,88,66,77,6.0,62,68.0,-12.0,-12.0,0504,1846, ,0,M,0.0,0.0,29.34,30.06,7.7,22,8.0,2013-08-20 05:04:00,2013-08-20 18:46:00,77.0,77,71.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-20 00:00:00
2,2013-08-20 00:00:00,88,68,78,,61,67.0,-13.0,-13.0,0504,1846, ,M,M,0.0,0.0,29.41,30.05,7.0,21,7.5,2013-08-20 05:04:00,2013-08-20 18:46:00,78.0,78,71.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-20 00:00:00
1,2013-08-21 00:00:00,90,68,79,8.0,65,70.0,-14.0,-14.0,0505,1845,RA,0,M,0.0,0.01,29.3,30.02,8.6,23,9.0,2013-08-21 05:05:00,2013-08-21 18:45:00,79.0,79,71.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,2013-08-21 00:00:00
2,2013-08-21 00:00:00,91,70,81,,64,70.0,-15.5,-15.5,0505,1845,RA,M,M,0.0,0.05,29.37,30.02,9.0,22,9.3,2013-08-21 05:05:00,2013-08-21 18:45:00,80.5,81,71.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,2013-08-21 00:00:00
1,2013-08-22 00:00:00,78,68,73,2.0,67,69.0,-8.0,-8.0,0506,1843,RA,0,M,0.0,0.23,29.36,30.05,1.5,23,7.0,2013-08-22 05:06:00,2013-08-22 18:43:00,73.0,73,71.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,2013-08-22 00:00:00
2,2013-08-22 00:00:00,78,67,73,,66,68.0,-7.5,-7.5,0506,1843,RA,M,M,0.0,0.36,29.42,30.05,2.5,24,7.0,2013-08-22 05:06:00,2013-08-22 18:43:00,72.5,73,71.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,2013-08-22 00:00:00
1,2013-08-23 00:00:00,82,62,72,1.0,55,63.0,-7.0,-7.0,0508,1842,BR,0,M,0.0,0.0,29.43,30.14,6.1,6,6.8,2013-08-23 05:08:00,2013-08-23 18:42:00,72.0,72,71.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,2013-08-23 00:00:00
2,2013-08-23 00:00:00,81,64,73,,55,63.0,-7.5,-7.5,0508,1842,BR,M,M,0.0,0.0,29.49,30.13,7.2,6,8.0,2013-08-23 05:08:00,2013-08-23 18:42:00,72.5,73,71.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,2013-08-23 00:00:00
1,2013-08-24 00:00:00,86,60,73,2.0,59,65.0,-8.0,-8.0,0509,1840, ,0,M,0.0,0.0,29.49,30.2,5.3,17,6.1,2013-08-24 05:09:00,2013-08-24 18:40:00,73.0,73,71.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-24 00:00:00
2,2013-08-24 00:00:00,86,64,75,,56,64.0,-10.0,-10.0,0509,1840, ,M,M,0.0,0.0,29.55,30.2,4.6,16,5.9,2013-08-24 05:09:00,2013-08-24 18:40:00,75.0,75,71.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-24 00:00:00
1,2013-08-25 00:00:00,89,65,77,7.0,62,68.0,-12.0,-12.0,0510,1839, ,0,M,0.0,0.0,29.46,30.18,9.2,22,9.6,2013-08-25 05:10:00,2013-08-25 18:39:00,77.0,77,70.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-25 00:00:00
2,2013-08-25 00:00:00,89,68,79,,60,67.0,-13.5,-13.5,0510,1839, ,M,M,0.0,0.0,29.52,30.17,9.6,21,10.1,2013-08-25 05:10:00,2013-08-25 18:39:00,78.5,79,70.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-25 00:00:00
1,2013-08-26 00:00:00,92,70,81,11.0,68,72.0,-16.0,-16.0,0511,1837, ,0,M,0.0,0.0,29.34,30.06,9.0,24,9.4,2013-08-26 05:11:00,2013-08-26 18:37:00,81.0,81,70.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-26 00:00:00
2,2013-08-26 00:00:00,92,70,81,,66,71.0,-16.0,-16.0,0511,1837, ,M,M,0.0,0.0,29.41,30.06,9.2,23,9.5,2013-08-26 05:11:00,2013-08-26 18:37:00,81.0,81,70.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-26 00:00:00
1,2013-08-27 00:00:00,96,77,87,17.0,70,75.0,-21.5,-21.5,0512,1835, ,0,M,0.0,0.0,29.18,29.9,11.7,24,12.0,2013-08-27 05:12:00,2013-08-27 18:35:00,86.5,87,70.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-27 00:00:00
2,2013-08-27 00:00:00,96,77,87,,68,74.0,-21.5,-21.5,0512,1835, ,M,M,0.0,0.0,29.24,29.89,12.5,24,12.7,2013-08-27 05:12:00,2013-08-27 18:35:00,86.5,87,70.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-27 00:00:00
1,2013-08-28 00:00:00,83,71,77,7.0,69,72.0,-12.0,-12.0,0513,1834, ,0,M,0.0,0.0,29.26,29.95,6.9,3,9.3,2013-08-28 05:13:00,2013-08-28 18:34:00,77.0,77,70.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-28 00:00:00
2,2013-08-28 00:00:00,83,71,77,,67,71.0,-12.0,-12.0,0513,1834,BR,M,M,0.0,0.0,29.32,29.94,5.8,36,8.7,2013-08-28 05:13:00,2013-08-28 18:34:00,77.0,77,70.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,2013-08-28 00:00:00
1,2013-08-29 00:00:00,89,66,78,8.0,64,69.0,-12.5,-12.5,0514,1832,BR HZ,0,M,0.0,0.0,29.29,30.01,3.9,10,4.7,2013-08-29 05:14:00,2013-08-29 18:32:00,77.5,78,70.0,8.0,0,1,0,1,0,0,0,0,0,0,0,0,2013-08-29 00:00:00
2,2013-08-29 00:00:00,87,69,78,,65,69.0,-13.0,-13.0,0514,1832,FG BR HZ,M,M,0.0,0.0,29.36,30.0,4.2,10,4.6,2013-08-29 05:14:00,2013-08-29 18:32:00,78.0,78,70.0,8.0,0,1,0,1,0,1,0,0,0,0,0,0,2013-08-29 00:00:00
1,2013-08-30 00:00:00,96,67,82,12.0,68,72.0,-16.5,-16.5,0515,1831,BR,0,M,0.0,0.36,29.13,29.86,4.4,26,8.3,2013-08-30 05:15:00,2013-08-30 18:31:00,81.5,82,70.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,2013-08-30 00:00:00
2,2013-08-30 00:00:00,96,69,83,,67,71.0,-17.5,-17.5,0515,1831,TSRA RA,M,M,0.0,0.47,29.21,29.85,5.3,24,7.8,2013-08-30 05:15:00,2013-08-30 18:31:00,82.5,83,70.0,13.0,1,0,1,0,0,0,0,0,0,0,0,0,2013-08-30 00:00:00
1,2013-08-31 00:00:00,78,71,75,6.0,67,69.0,-9.5,-9.5,0516,1829,TS TSRA,0,M,0.0,0.07,29.1,29.82,6.1,5,7.2,2013-08-31 05:16:00,2013-08-31 18:29:00,74.5,75,69.0,6.0,1,0,1,0,0,0,0,0,0,0,0,0,2013-08-31 00:00:00
2,2013-08-31 00:00:00,77,70,74,,66,68.0,-8.5,-8.5,0516,1829,TS TSRA RA BR,M,M,0.0,0.96,29.16,29.81,5.8,4,7.0,2013-08-31 05:16:00,2013-08-31 18:29:00,73.5,74,69.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,2013-08-31 00:00:00
1,2013-09-01 00:00:00,85,65,75,7.0,67,70.0,-10.0,-10.0,0517,1827,TS,0,M,0.0,0.14,29.05,29.76,4.2,29,5.2,2013-09-01 05:17:00,2013-09-01 18:27:00,75.0,75,68.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,2013-09-01 00:00:00
2,2013-09-01 00:00:00,84,68,76,,66,69.0,-11.0,-11.0,0517,1827, ,M,M,0.0,0.02,29.11,29.75,3.9,27,5.8,2013-09-01 05:17:00,2013-09-01 18:27:00,76.0,76,68.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-01 00:00:00
1,2013-09-02 00:00:00,79,60,70,2.0,61,64.0,-4.5,-4.5,0518,1826, ,0,M,0.0,0.0,29.21,29.9,8.1,2,9.2,2013-09-02 05:18:00,2013-09-02 18:26:00,69.5,70,68.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-02 00:00:00
2,2013-09-02 00:00:00,77,62,70,,60,64.0,-4.5,-4.5,0518,1826, ,M,M,0.0,0.0,29.27,29.89,7.5,2,8.7,2013-09-02 05:18:00,2013-09-02 18:26:00,69.5,70,68.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-02 00:00:00
1,2013-09-03 00:00:00,77,57,67,-1.0,54,59.0,-2.0,-2.0,0519,1824, ,0,M,0.0,0.0,29.32,30.02,4.0,30,5.8,2013-09-03 05:19:00,2013-09-03 18:24:00,67.0,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-03 00:00:00
2,2013-09-03 00:00:00,76,58,67,,54,60.0,-2.0,-2.0,0519,1824, ,M,M,0.0,0.0,29.39,30.02,1.5,34,4.6,2013-09-03 05:19:00,2013-09-03 18:24:00,67.0,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-03 00:00:00
1,2013-09-04 00:00:00,84,59,72,4.0,57,63.0,-6.5,-6.5,0520,1822, ,0,M,0.0,0.0,29.37,30.08,6.2,26,7.0,2013-09-04 05:20:00,2013-09-04 18:22:00,71.5,72,68.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-04 00:00:00
2,2013-09-04 00:00:00,84,59,72,,55,62.0,-6.5,-6.5,0520,1822, ,M,M,0.0,0.0,29.44,30.08,6.4,25,6.8,2013-09-04 05:20:00,2013-09-04 18:22:00,71.5,72,68.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-04 00:00:00
1,2013-09-05 00:00:00,74,59,67,0.0,54,60.0,-1.5,-1.5,0521,1821, ,0,M,0.0,1e-06,29.49,30.2,9.0,5,9.2,2013-09-05 05:21:00,2013-09-05 18:21:00,66.5,67,67.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-05 00:00:00
