Station,Tmax,Tmin,DewPoint,WetBulb,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Tavg_int,Normal_Temp,Depart_calc,RA,BR,TS,HZ,SN,FG,FG+,FU,DZ,VC,MI,BC,YMD
1,83,50,46,56.0,0423,1914,0.0,29.35,30.08,2.3,15,5.0,67,62.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-25
2,85,54,49,58.0,0423,1914,0.0,29.41,30.08,1.7,15,4.5,70,62.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-25
1,87,61,59,65.0,0422,1915,0.0,29.25,29.98,5.9,21,7.5,74,62.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-26
2,90,67,62,67.0,0422,1915,0.08,29.31,29.97,6.3,21,7.7,79,62.0,17.0,0,0,1,0,0,0,0,0,0,0,0,0,2014-05-26
1,85,58,61,65.0,0422,1916,0.21,29.21,29.91,5.3,25,10.0,72,62.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,2014-05-27
2,85,61,65,68.0,0422,1916,0.5,29.26,29.9,5.3,24,9.7,73,62.0,11.0,1,1,0,0,0,0,0,0,0,0,0,0,2014-05-27
1,71,56,49,55.0,0421,1916,0.03,29.29,30.0,9.1,4,9.3,64,63.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,2014-05-28
2,73,58,54,59.0,0421,1916,0.68,29.35,29.99,8.3,4,9.1,66,63.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,2014-05-28
1,76,54,51,57.0,0421,1917,0.0,29.38,30.09,8.4,5,9.0,65,64.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-29
2,77,57,55,59.0,0421,1917,0.0,29.42,30.07,8.8,4,9.7,67,64.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-29
1,79,53,49,57.0,0420,1918,0.0,29.44,30.15,6.1,6,7.0,66,64.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-30
2,79,57,53,59.0,0420,1918,0.0,29.49,30.13,7.1,7,8.0,68,64.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-30
1,88,54,50,59.0,0420,1919,0.0,29.39,30.12,5.8,12,8.0,71,64.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-31
2,89,60,53,62.0,0420,1919,0.0,29.45,30.1,5.1,11,7.4,75,64.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-05-31
1,90,63,59,66.0,0419,1920,1e-06,29.24,29.96,12.9,18,13.0,77,64.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-01
2,92,69,60,68.0,0419,1920,1e-06,29.31,29.95,12.0,18,12.1,81,64.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-01
1,83,68,62,67.0,0419,1920,0.14,29.11,29.83,13.2,22,14.6,76,64.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,2014-06-02
2,85,69,65,70.0,0419,1920,0.2,29.18,29.82,13.4,22,15.0,77,64.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-02
1,81,66,50,60.0,0418,1921,0.0,29.18,29.89,7.2,28,9.8,74,64.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-03
2,82,70,53,62.0,0418,1921,0.0,29.24,29.88,3.7,29,10.5,76,64.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-03
1,70,55,53,57.0,0418,1922,0.19,29.13,29.85,7.8,6,9.3,63,64.0,-1.0,1,1,0,0,0,0,0,0,0,0,0,0,2014-06-04
2,72,58,56,59.0,0418,1922,0.12,29.18,29.84,8.5,6,10.9,65,64.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,2014-06-04
1,76,52,42,53.0,0417,1923,0.0,29.23,29.95,5.0,6,6.0,64,65.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-05
2,75,56,44,55.0,0417,1923,0.0,29.29,29.94,6.5,6,7.8,66,65.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-05
1,81,49,40,54.0,0417,1923,0.0,29.26,29.98,3.9,11,4.9,65,66.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-06
2,82,54,42,55.0,0417,1923,0.0,29.32,29.97,4.8,9,5.6,68,66.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-06
1,84,57,50,59.0,0417,1924,0.08,29.18,29.91,3.3,9,7.7,71,66.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,2014-06-07
2,85,62,51,60.0,0417,1924,0.12,29.23,29.89,4.2,10,7.1,74,66.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,2014-06-07
1,72,54,44,53.0,0417,1925,0.23,29.28,29.98,13.9,2,14.1,63,66.0,-3.0,1,0,0,0,0,0,0,0,0,0,0,0,2014-06-08
2,70,55,48,55.0,0417,1925,0.21,29.33,29.97,15.4,1,15.7,63,66.0,-3.0,1,1,0,0,0,0,0,0,0,0,0,0,2014-06-08
1,78,55,48,55.0,0416,1925,0.0,29.24,29.96,7.7,4,8.5,67,66.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-09
2,79,56,52,58.0,0416,1925,0.0,29.29,29.94,6.3,4,8.0,68,66.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-09
1,66,56,51,55.0,0416,1926,1.26,29.12,29.87,10.0,3,10.3,61,67.0,-6.0,1,1,0,0,0,0,0,0,0,0,0,0,2014-06-10
2,70,59,56,59.0,0416,1926,0.45,29.17,29.85,8.3,3,9.1,65,67.0,-2.0,1,1,0,0,0,0,0,0,1,0,0,0,2014-06-10
1,67,57,55,58.0,0416,1926,0.52,29.0,29.71,6.4,34,7.4,62,67.0,-5.0,1,1,0,0,0,0,0,0,1,0,0,0,2014-06-11
2,69,62,60,62.0,0416,1926,0.03,29.05,29.7,2.2,36,5.8,66,67.0,-1.0,1,1,0,1,0,0,0,0,1,0,0,0,2014-06-11
1,79,58,56,62.0,0416,1927,1e-06,29.08,29.78,8.6,27,10.0,69,68.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,2014-06-12
2,82,63,59,64.0,0416,1927,0.01,29.13,29.77,8.9,26,9.8,73,68.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,2014-06-12
1,75,55,41,52.0,0416,1927,0.0,29.26,29.96,6.4,31,9.8,65,68.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-13
2,75,57,45,55.0,0416,1927,0.0,29.32,29.95,3.4,34,7.5,66,68.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-13
1,79,52,43,55.0,0416,1928,0.0,29.31,30.03,7.8,17,8.3,66,68.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-14
2,80,57,43,56.0,0416,1928,0.0,29.37,30.02,7.5,17,8.6,69,68.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-14
1,84,60,55,63.0,0416,1928,0.0,29.17,29.89,14.3,19,15.7,72,68.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-15
2,86,64,58,65.0,0416,1928,1e-06,29.24,29.89,13.4,19,14.5,75,68.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-15
1,88,67,61,67.0,0416,1929,0.0,29.24,29.97,7.4,21,8.7,78,69.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-16
2,90,69,64,70.0,0416,1929,0.0,29.31,29.96,7.1,21,8.8,80,69.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-16
1,91,77,64,70.0,0416,1929,1e-06,29.15,29.86,9.1,22,12.6,84,69.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,2014-06-17
2,93,79,68,74.0,0416,1929,0.0,29.22,29.85,11.5,21,13.9,86,69.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-17
1,82,61,63,66.0,0416,1929,0.65,29.24,29.93,2.0,23,10.2,72,70.0,2.0,1,1,1,1,0,0,0,0,0,0,0,0,2014-06-18
2,85,63,67,70.0,0416,1929,0.8,29.29,29.92,3.3,23,10.6,74,70.0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,2014-06-18
1,79,59,61,64.0,0416,1930,0.32,29.33,30.04,6.0,7,8.2,69,70.0,-1.0,1,1,1,1,0,1,1,0,0,0,0,0,2014-06-19
2,82,60,66,68.0,0416,1930,0.39,29.39,30.03,5.4,6,7.6,71,70.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,2014-06-19
1,85,63,63,67.0,0416,1930,0.01,29.23,29.94,2.6,30,8.5,74,70.0,4.0,0,1,0,1,0,0,0,0,0,0,0,0,2014-06-20
2,86,66,67,70.0,0416,1930,0.03,29.28,29.93,2.6,29,8.8,76,70.0,6.0,1,1,0,0,0,1,0,0,0,1,0,0,2014-06-20
1,84,60,62,65.0,0416,1930,1.28,29.21,29.92,0.7,17,7.3,72,70.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,2014-06-21
2,85,63,65,67.0,0416,1930,0.73,29.26,29.91,2.1,17,6.5,74,70.0,4.0,1,1,0,0,0,0,0,0,0,0,0,0,2014-06-21
1,82,63,61,64.0,0417,1931,0.0,29.16,29.88,4.4,7,4.9,73,70.0,3.0,0,1,0,1,0,1,1,0,0,0,0,0,2014-06-22
2,82,66,64,67.0,0417,1931,0.0,29.23,29.87,4.8,8,5.8,74,70.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,2014-06-22
1,81,66,65,68.0,0417,1931,0.05,29.11,29.83,2.9,22,5.5,74,70.0,4.0,1,1,0,0,0,0,0,0,0,0,0,0,2014-06-23
2,84,69,69,71.0,0417,1931,0.16,29.18,29.82,1.9,22,5.5,77,70.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,2014-06-23
1,87,70,65,69.0,0417,1931,0.41,29.15,29.85,0.8,36,4.7,79,71.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,2014-06-24
2,85,70,70,72.0,0417,1931,1.15,29.21,29.83,0.9,15,5.7,78,71.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,2014-06-24
1,80,59,58,61.0,0417,1931,1e-06,29.28,29.98,6.8,4,7.3,70,71.0,-1.0,0,1,0,1,0,1,1,0,0,0,0,0,2014-06-25
2,79,62,63,65.0,0417,1931,0.02,29.34,29.96,5.3,4,6.2,71,71.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,2014-06-25
1,78,59,57,61.0,0418,1931,0.0,29.34,30.04,6.2,5,6.8,69,71.0,-2.0,0,1,0,1,0,0,0,0,0,0,0,0,2014-06-26
2,77,60,60,63.0,0418,1931,0.0,29.38,30.03,5.5,6,7.1,69,71.0,-2.0,0,1,0,1,0,0,0,0,0,0,0,0,2014-06-26
1,88,59,62,67.0,0418,1931,1e-06,29.28,30.0,7.9,16,9.8,74,71.0,3.0,0,1,0,1,0,1,0,0,0,0,0,0,2014-06-27
2,91,62,65,70.0,0418,1931,0.0,29.34,29.98,7.2,16,9.0,77,71.0,6.0,0,1,0,1,0,0,0,0,0,0,0,0,2014-06-27
1,87,71,67,70.0,0419,1931,0.0,29.23,29.96,11.8,18,12.1,79,71.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-28
2,88,75,70,73.0,0419,1931,0.16,29.31,29.95,11.1,17,11.7,82,71.0,11.0,1,0,1,0,0,0,0,0,0,0,0,0,2014-06-28
1,85,69,67,71.0,0419,1931,0.07,29.2,29.9,12.3,21,12.9,77,71.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,2014-06-29
2,88,71,70,73.0,0419,1931,0.04,29.26,29.89,12.4,21,13.2,80,71.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-29
1,87,67,67,70.0,0419,1931,2.6,29.05,29.77,6.3,20,12.6,77,72.0,5.0,1,0,1,0,0,0,0,0,0,0,0,0,2014-06-30
2,88,68,71,73.0,0419,1931,2.06,29.1,29.75,9.0,19,12.7,78,72.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,2014-06-30
1,80,67,60,65.0,0420,1931,1e-06,29.02,29.72,12.3,24,12.4,74,72.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,2014-07-01
2,84,68,64,68.0,0420,1931,0.04,29.08,29.71,14.9,24,14.6,76,72.0,4.0,1,1,0,0,0,0,0,0,1,0,0,0,2014-07-01
1,70,56,53,57.0,0420,1931,0.12,29.23,29.92,5.3,30,9.6,63,72.0,-9.0,1,1,0,1,0,0,0,0,1,0,0,0,2014-07-02
2,74,58,56,60.0,0420,1931,0.12,29.28,29.9,6.3,30,9.7,66,72.0,-6.0,1,1,0,1,0,0,0,0,1,0,0,0,2014-07-02
1,76,56,48,56.0,0421,1931,0.07,29.41,30.11,2.2,30,6.8,66,72.0,-6.0,1,0,0,0,0,0,0,0,0,0,0,0,2014-07-03
2,75,57,51,58.0,0421,1931,0.05,29.47,30.1,1.8,1,7.0,66,72.0,-6.0,1,1,0,0,0,0,0,0,1,0,0,0,2014-07-03
1,79,58,48,57.0,0422,1930,0.0,29.54,30.26,2.9,6,7.2,69,72.0,-3.0,0,0,0,1,0,0,0,0,0,0,0,0,2014-07-04
2,79,60,50,59.0,0422,1930,0.0,29.6,30.25,2.8,6,7.1,70,72.0,-2.0,0,0,0,1,0,0,0,0,0,0,0,0,2014-07-04
1,77,60,54,60.0,0422,1930,1e-06,29.41,30.16,8.0,21,8.3,69,72.0,-3.0,1,0,0,1,0,0,0,0,0,0,0,0,2014-07-05
2,79,63,55,62.0,0422,1930,0.01,29.47,30.15,9.2,21,9.6,71,72.0,-1.0,1,0,0,1,0,0,0,0,0,0,0,0,2014-07-05
1,87,63,63,68.0,0423,1930,0.0,29.1,29.85,11.8,22,12.3,75,72.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-06
2,89,66,66,70.0,0423,1930,0.0,29.17,29.84,12.5,22,12.9,78,72.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-06
1,88,71,63,69.0,0423,1930,0.63,29.0,29.72,6.9,27,8.6,80,72.0,8.0,1,0,1,0,0,0,0,0,0,0,0,0,2014-07-07
2,89,72,66,71.0,0423,1930,0.48,29.05,29.7,9.1,27,10.3,81,72.0,9.0,1,0,1,0,0,0,0,0,0,0,0,0,2014-07-07
1,81,66,59,65.0,0424,1929,0.54,29.01,29.7,10.9,28,12.0,74,73.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,2014-07-08
2,84,70,62,68.0,0424,1929,0.48,29.07,29.69,11.5,27,13.0,77,73.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,2014-07-08
1,80,62,54,61.0,0425,1929,0.0,29.25,29.93,6.8,32,8.4,71,73.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-09
2,81,64,58,64.0,0425,1929,0.0,29.31,29.91,3.0,1,6.1,73,73.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-09
1,79,60,53,60.0,0425,1929,0.0,29.42,30.13,4.1,10,4.4,70,73.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-10
2,78,63,56,62.0,0425,1929,0.0,29.49,30.11,4.5,9,5.4,71,73.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-10
1,81,60,54,61.0,0426,1928,0.01,29.42,30.14,5.1,18,5.4,71,73.0,-2.0,1,0,0,0,0,0,0,0,0,0,0,0,2014-07-11
2,83,63,54,63.0,0426,1928,1e-06,29.48,30.13,5.5,17,6.5,73,73.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-11
1,80,70,66,69.0,0427,1928,0.47,29.23,29.97,9.1,20,10.5,75,73.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,2014-07-12
2,81,70,69,72.0,0427,1928,3.31,29.3,29.96,8.6,21,10.6,76,73.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,2014-07-12
1,85,68,61,67.0,0428,1927,0.01,29.18,29.9,8.9,28,9.7,77,73.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-13
2,86,71,65,69.0,0428,1927,0.04,29.24,29.88,9.1,27,10.0,79,73.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-13
1,80,61,54,61.0,0428,1927,0.2,29.11,29.83,7.3,31,8.1,71,73.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-14
2,81,64,57,63.0,0428,1927,0.37,29.17,29.81,5.9,30,7.4,73,73.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-14
1,70,55,50,56.0,0429,1926,0.05,29.21,29.91,10.0,30,10.5,63,74.0,-11.0,1,0,0,0,0,0,0,0,0,0,0,0,2014-07-15
2,71,57,53,58.0,0429,1926,0.05,29.26,29.91,10.0,29,10.4,64,74.0,-10.0,1,0,0,0,0,0,0,0,0,0,0,0,2014-07-15
1,72,55,47,55.0,0430,1925,0.0,29.29,30.0,3.3,2,7.4,64,74.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-16
2,73,56,50,57.0,0430,1925,0.0,29.36,30.0,3.2,2,7.1,65,74.0,-9.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-16
1,78,54,50,57.0,0431,1925,0.0,29.37,30.08,3.0,12,5.5,66,74.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-17
2,78,58,53,60.0,0431,1925,0.0,29.43,30.07,2.5,15,5.1,68,74.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-17
1,79,59,53,60.0,0432,1924,0.0,29.39,30.12,5.7,14,6.9,69,74.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-18
2,81,64,55,62.0,0432,1924,0.0,29.46,30.1,4.9,16,6.2,73,74.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-18
1,80,57,52,60.0,0433,1923,0.0,29.33,30.05,4.2,11,4.6,69,74.0,-5.0,0,0,0,1,0,0,0,0,0,0,0,0,2014-07-19
2,80,62,56,63.0,0433,1923,0.0,29.39,30.04,3.2,9,4.3,71,74.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-19
1,82,60,56,63.0,0433,1923,0.0,29.31,30.03,4.0,22,4.5,71,74.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-20
2,84,66,59,65.0,0433,1923,0.0,29.37,30.01,3.8,23,4.4,75,74.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-20
1,86,63,61,66.0,0434,1922,0.0,29.34,30.05,6.9,20,7.2,75,74.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-21
2,87,68,63,69.0,0434,1922,0.0,29.41,30.04,7.6,19,8.0,78,74.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-21
1,90,69,67,71.0,0435,1921,0.01,29.27,29.97,8.3,22,11.9,80,74.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,2014-07-22
2,91,72,70,74.0,0435,1921,0.19,29.34,29.96,9.6,21,12.9,82,74.0,8.0,1,1,1,0,0,0,0,0,0,0,0,0,2014-07-22
1,75,59,51,58.0,0436,1920,0.0,29.41,30.12,15.7,2,16.1,67,74.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-23
2,76,64,56,61.0,0436,1920,0.0,29.47,30.11,16.4,2,16.7,70,74.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-23
1,75,57,47,56.0,0437,1919,0.0,29.39,30.11,6.2,5,8.8,66,74.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-24
2,75,60,52,59.0,0437,1919,0.0,29.44,30.1,5.0,4,8.2,68,74.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-24
1,75,55,54,60.0,0438,1918,1e-06,29.24,29.98,8.4,21,9.1,65,74.0,-9.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-25
2,77,60,57,62.0,0438,1918,1e-06,29.31,29.97,8.7,21,9.2,69,74.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-25
1,84,68,63,67.0,0439,1918,0.0,29.1,29.83,3.9,24,5.5,76,74.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-26
2,85,70,67,70.0,0439,1918,0.0,29.16,29.81,7.0,23,8.1,78,74.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-26
1,87,65,59,66.0,0440,1917,0.02,29.08,29.77,12.2,30,15.0,76,74.0,2.0,1,1,0,1,0,0,0,0,0,0,0,0,2014-07-27
2,89,66,62,68.0,0440,1917,0.04,29.13,29.75,11.4,30,14.2,78,74.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,2014-07-27
1,73,59,48,56.0,0441,1916,0.0,29.33,30.03,9.2,36,11.1,66,74.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-28
2,73,62,50,58.0,0441,1916,0.0,29.38,30.01,10.0,36,12.2,68,74.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-28
1,81,58,53,60.0,0442,1915,0.01,29.28,30.0,8.4,30,9.6,70,74.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-29
2,81,60,55,62.0,0442,1915,0.0,29.34,29.99,4.8,29,8.0,71,74.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-29
1,79,59,54,60.0,0443,1914,0.0,29.29,30.01,2.2,33,7.0,69,74.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-30
2,80,61,58,62.0,0443,1914,0.0,29.36,30.0,1.1,6,5.4,71,74.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-30
1,84,59,55,62.0,0444,1913,0.0,29.3,30.01,8.0,26,8.4,72,74.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-07-31
2,85,63,59,65.0,0444,1913,0.0,29.36,30.0,7.6,25,8.5,74,74.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,2014-07-31
1,85,62,56,63.0,0445,1911,0.15,29.34,30.06,2.4,22,6.9,74,73.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-01
2,83,67,60,65.0,0445,1911,0.21,29.41,30.05,5.5,23,7.3,75,73.0,2.0,1,0,1,1,0,0,0,0,0,0,0,0,2014-08-01
1,86,59,53,61.0,0446,1910,0.0,29.4,30.11,1.6,4,4.2,73,73.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-02
2,84,63,56,63.0,0446,1910,0.0,29.46,30.1,2.6,5,4.6,74,73.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-02
1,87,62,58,65.0,0447,1909,0.0,29.38,30.09,4.5,26,6.9,75,73.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-03
2,87,66,62,67.0,0447,1909,0.0,29.44,30.08,2.6,20,6.5,77,73.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-03
1,87,67,60,65.0,0448,1908,2.76,29.34,30.06,0.4,33,7.5,77,73.0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,2014-08-04
2,88,68,64,69.0,0448,1908,1.82,29.39,30.04,3.3,30,8.9,78,73.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,2014-08-04
1,80,64,62,65.0,0449,1907,1e-06,29.31,30.03,4.8,3,6.3,72,73.0,-1.0,0,1,0,1,0,0,0,0,0,0,0,0,2014-08-05
2,80,68,66,69.0,0449,1907,0.07,29.37,30.01,2.3,4,5.2,74,73.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,2014-08-05
1,80,62,54,61.0,0450,1906,0.0,29.34,30.05,5.1,3,6.3,71,73.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-06
2,81,65,57,64.0,0450,1906,0.0,29.39,30.03,4.8,3,6.3,73,73.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-06
1,81,61,56,63.0,0451,1904,0.0,29.34,30.06,8.3,8,9.0,71,73.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-07
2,81,69,61,66.0,0451,1904,0.0,29.4,30.04,8.7,9,9.3,75,73.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-07
1,82,66,57,64.0,0452,1903,0.0,29.34,30.05,10.1,7,10.7,74,73.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-08
2,82,70,60,66.0,0452,1903,0.0,29.39,30.03,10.7,7,11.1,76,73.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-08
1,80,66,57,63.0,0453,1902,0.0,29.34,30.07,8.6,6,9.1,73,73.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-09
2,80,68,59,65.0,0453,1902,0.0,29.39,30.04,9.7,6,10.5,74,73.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-09
1,81,69,59,65.0,0454,1900,0.0,29.28,30.0,7.7,4,8.6,75,73.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-10
2,82,71,62,67.0,0454,1900,0.0,29.33,29.98,7.2,4,8.4,77,73.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-10
1,82,67,63,67.0,0455,1859,0.85,29.11,29.84,4.4,32,6.8,75,73.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,2014-08-11
2,84,68,67,69.0,0455,1859,1.16,29.17,29.83,4.0,31,8.1,76,73.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,2014-08-11
1,70,61,55,59.0,0456,1858,0.07,29.17,29.87,11.2,32,12.0,66,73.0,-7.0,1,0,0,0,0,0,0,0,0,0,0,0,2014-08-12
2,70,63,59,62.0,0456,1858,0.16,29.23,29.86,9.7,31,11.2,67,73.0,-6.0,1,1,0,0,0,0,0,0,0,0,0,0,2014-08-12
1,82,57,55,61.0,0457,1856,0.0,29.29,29.99,4.6,31,9.3,70,73.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-13
2,83,59,59,63.0,0457,1856,0.0,29.34,29.98,3.4,31,8.0,71,73.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-13
1,72,57,48,56.0,0458,1855,0.0,29.35,30.07,7.0,5,7.7,65,72.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-14
2,73,61,50,58.0,0458,1855,0.0,29.41,30.05,7.6,5,8.9,67,72.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-14
1,78,52,50,58.0,0459,1854,0.0,29.28,30.02,5.2,24,6.0,65,72.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-15
2,79,55,51,59.0,0459,1854,0.0,29.35,30.01,5.5,23,6.2,67,72.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-15
1,82,62,61,65.0,0500,1852,0.0,29.2,29.91,7.9,24,8.3,72,72.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-16
2,81,64,64,67.0,0500,1852,0.0,29.26,29.9,7.9,22,8.3,73,72.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-16
1,71,64,61,63.0,0501,1851,1e-06,29.23,29.96,7.9,3,8.5,68,72.0,-4.0,0,1,0,1,0,0,0,0,1,0,0,0,2014-08-17
2,72,66,64,66.0,0501,1851,0.0,29.29,29.94,7.8,2,8.6,69,72.0,-3.0,0,1,0,0,0,0,0,0,0,0,0,0,2014-08-17
