Species,Block,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,YMD,PIPIENS,RESTUANS,SALINARIUS,TERRITANS,Station,Tmax,Tmin,DewPoint,WetBulb,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Tavg_int,Normal_Temp,Depart_calc,RA,BR,TS,HZ,SN,FG,FG+,FU,DZ,VC,MI,BC,Days_Since_Spray,Dist_to_Closest_Spray,Week,DaylightMinutes
CULEX PIPIENS/RESTUANS,22,T069,41.768388,-87.678649,8,2,0,2013-06-07 00:00:00,1,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.3102113333,23,907
CULEX PIPIENS/RESTUANS,10,T073,41.773215,-87.60088,8,2,0,2013-06-07 00:00:00,1,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.3831533333,23,907
CULEX RESTUANS,10,T073,41.773215,-87.60088,8,1,0,2013-06-07 00:00:00,0,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.3831533333,23,907
CULEX PIPIENS/RESTUANS,39,T074,41.822536,-87.666343,9,1,0,2013-06-07 00:00:00,1,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.2683693333,23,907
CULEX RESTUANS,39,T074,41.822536,-87.666343,9,2,0,2013-06-07 00:00:00,0,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.2683693333,23,907
CULEX RESTUANS,77,T080,41.754676,-87.612922,9,2,0,2013-06-07 00:00:00,0,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.3896503333,23,907
CULEX RESTUANS,50,T082,41.803423,-87.642984,8,3,0,2013-06-07 00:00:00,0,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.3108413333,23,907
CULEX PIPIENS/RESTUANS,79,T083,41.754292,-87.590773,9,1,0,2013-06-07 00:00:00,1,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.4121833333,23,907
CULEX RESTUANS,79,T083,41.754292,-87.590773,9,1,0,2013-06-07 00:00:00,0,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.4121833333,23,907
CULEX PIPIENS/RESTUANS,63,T155,41.776156,-87.778927,9,1,0,2013-06-07 00:00:00,1,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.2021653333,23,907
CULEX RESTUANS,12,T115,41.673408,-87.599862,5,1,0,2013-06-07 00:00:00,0,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.4839783333,23,907
CULEX PIPIENS/RESTUANS,10,T138,41.726465,-87.585413,5,2,0,2013-06-07 00:00:00,1,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.4453703333,23,907
CULEX PIPIENS/RESTUANS,13,T209,41.740641,-87.546587,5,1,0,2013-06-07 00:00:00,1,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.4700203333,23,907
CULEX RESTUANS,13,T209,41.740641,-87.546587,5,4,0,2013-06-07 00:00:00,0,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.4700203333,23,907
CULEX RESTUANS,37,T212,41.680946,-87.535198,8,4,0,2013-06-07 00:00:00,0,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.5411043333,23,907
CULEX RESTUANS,24,T128,41.704572,-87.565666,8,5,0,2013-06-07 00:00:00,0,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.4870103333,23,907
CULEX RESTUANS,89,T099,41.733643,-87.55551,8,1,0,2013-06-07 00:00:00,0,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.4680953333,23,907
CULEX RESTUANS,10,T102,41.750498,-87.605294,5,4,0,2013-06-07 00:00:00,0,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.4014563333,23,907
CULEX PIPIENS/RESTUANS,58,T027,41.984809,-87.728492,8,1,0,2013-06-07 00:00:00,1,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.0595750446,23,907
CULEX PIPIENS/RESTUANS,91,T009,41.992478,-87.862995,8,5,0,2013-06-07 00:00:00,1,1,0,0,1,68,52,45,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,1e-06,29.2,29.92,9.5,3,9.9,60,66.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.038258,23,907
CULEX RESTUANS,91,T009,41.992478,-87.862995,8,11,0,2013-06-07 00:00:00,0,1,0,0,1,68,52,45,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,1e-06,29.2,29.92,9.5,3,9.9,60,66.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.038258,23,907
CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,4,0,2013-06-07 00:00:00,1,1,0,0,1,68,52,45,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,1e-06,29.2,29.92,9.5,3,9.9,60,66.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.0551143333,23,907
CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,19,0,2013-06-07 00:00:00,1,1,0,0,1,68,52,45,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,1e-06,29.2,29.92,9.5,3,9.9,60,66.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.0551143333,23,907
CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,17,0,2013-06-07 00:00:00,1,1,0,0,1,68,52,45,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,1e-06,29.2,29.92,9.5,3,9.9,60,66.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.0551143333,23,907
CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,3,0,2013-06-07 00:00:00,1,1,0,0,1,68,52,45,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,1e-06,29.2,29.92,9.5,3,9.9,60,66.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.0551143333,23,907
CULEX RESTUANS,10,T900,41.974689,-87.890615,9,4,0,2013-06-07 00:00:00,0,1,0,0,1,68,52,45,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,1e-06,29.2,29.92,9.5,3,9.9,60,66.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.0551143333,23,907
CULEX RESTUANS,10,T900,41.974689,-87.890615,9,3,0,2013-06-07 00:00:00,0,1,0,0,1,68,52,45,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,1e-06,29.2,29.92,9.5,3,9.9,60,66.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.0551143333,23,907
CULEX RESTUANS,10,T900,41.974689,-87.890615,9,2,0,2013-06-07 00:00:00,0,1,0,0,1,68,52,45,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,1e-06,29.2,29.92,9.5,3,9.9,60,66.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.0551143333,23,907
CULEX RESTUANS,10,T900,41.974689,-87.890615,9,16,0,2013-06-07 00:00:00,0,1,0,0,1,68,52,45,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,1e-06,29.2,29.92,9.5,3,9.9,60,66.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.0551143333,23,907
CULEX RESTUANS,10,T900,41.974689,-87.890615,9,29,0,2013-06-07 00:00:00,0,1,0,0,1,68,52,45,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,1e-06,29.2,29.92,9.5,3,9.9,60,66.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.0551143333,23,907
CULEX RESTUANS,10,T900,41.974689,-87.890615,9,5,0,2013-06-07 00:00:00,0,1,0,0,1,68,52,45,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,1e-06,29.2,29.92,9.5,3,9.9,60,66.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.0551143333,23,907
CULEX PIPIENS/RESTUANS,10,T903,41.957799,-87.930995,5,10,0,2013-06-07 00:00:00,1,1,0,0,1,68,52,45,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,1e-06,29.2,29.92,9.5,3,9.9,60,66.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.1123843333,23,907
CULEX RESTUANS,10,T903,41.957799,-87.930995,5,22,0,2013-06-07 00:00:00,0,1,0,0,1,68,52,45,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,1e-06,29.2,29.92,9.5,3,9.9,60,66.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.1123843333,23,907
CULEX RESTUANS,51,T223,41.973845,-87.805059,9,2,0,2013-06-07 00:00:00,0,1,0,0,1,68,52,45,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,1e-06,29.2,29.92,9.5,3,9.9,60,66.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.000385666599989,23,907
CULEX RESTUANS,82,T225,41.743402,-87.731435,8,1,0,2013-06-07 00:00:00,0,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.2824113333,23,907
CULEX PIPIENS/RESTUANS,65,T227,41.728495,-87.600963,5,17,0,2013-06-07 00:00:00,1,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.4277903333,23,907
CULEX RESTUANS,65,T227,41.728495,-87.600963,5,4,0,2013-06-07 00:00:00,0,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.4277903333,23,907
CULEX PIPIENS/RESTUANS,17,T224,41.947227,-87.671457,9,3,0,2013-06-07 00:00:00,1,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.1385643333,23,907
CULEX PIPIENS/RESTUANS,90,T226,41.793818,-87.654234,5,8,0,2013-06-07 00:00:00,1,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.3091963333,23,907
CULEX RESTUANS,90,T226,41.793818,-87.654234,5,4,0,2013-06-07 00:00:00,0,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.3091963333,23,907
CULEX PIPIENS/RESTUANS,13,T230,41.904194,-87.756155,9,2,0,2013-06-07 00:00:00,1,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.0968993333,23,907
CULEX RESTUANS,13,T230,41.904194,-87.756155,9,1,0,2013-06-07 00:00:00,0,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.0968993333,23,907
CULEX PIPIENS/RESTUANS,39,T228,41.951866,-87.725057,8,1,0,2013-06-07 00:00:00,1,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.0803253333,23,907
CULEX RESTUANS,39,T228,41.951866,-87.725057,8,4,0,2013-06-07 00:00:00,0,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.0803253333,23,907
CULEX PIPIENS/RESTUANS,51,T035,41.763733,-87.742302,8,1,0,2013-06-07 00:00:00,1,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.2512133333,23,907
CULEX PIPIENS/RESTUANS,71,T233,42.009876,-87.807277,9,1,0,2013-06-07 00:00:00,1,1,0,0,1,68,52,45,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,1e-06,29.2,29.92,9.5,3,9.9,60,66.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.014689462,23,907
CULEX PIPIENS/RESTUANS,42,T235,41.776428,-87.627096,8,1,0,2013-06-07 00:00:00,1,1,0,0,2,68,54,44,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,29.26,29.92,8.8,2,9.2,61,66.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.3537243333,23,907
CULEX RESTUANS,62,T236,41.994679,-87.770899,8,6,0,2013-06-07 00:00:00,0,1,0,0,1,68,52,45,52.0,1900-01-01 04:17:00,1900-01-01 19:24:00,1e-06,29.2,29.92,9.5,3,9.9,60,66.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,639,0.0270380446,23,907
CULEX PIPIENS/RESTUANS,41,T002,41.95469,-87.800991,9,25,0,2013-06-14 00:00:00,1,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.014254,24,912
CULEX PIPIENS/RESTUANS,41,T002,41.95469,-87.800991,9,26,0,2013-06-14 00:00:00,1,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.014254,24,912
CULEX RESTUANS,41,T002,41.95469,-87.800991,9,47,0,2013-06-14 00:00:00,0,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.014254,24,912
CULEX RESTUANS,41,T002,41.95469,-87.800991,9,50,0,2013-06-14 00:00:00,0,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.014254,24,912
CULEX RESTUANS,41,T002,41.95469,-87.800991,9,16,0,2013-06-14 00:00:00,0,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.014254,24,912
CULEX PIPIENS/RESTUANS,25,T046,41.891118,-87.654491,8,1,0,2013-06-14 00:00:00,1,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.2116393333,24,912
CULEX PIPIENS/RESTUANS,11,T048,41.867108,-87.654224,8,8,0,2013-06-14 00:00:00,1,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.2359163333,24,912
CULEX PIPIENS/RESTUANS,22,T054,41.921965,-87.632085,8,1,0,2013-06-14 00:00:00,1,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.2031983333,24,912
CULEX RESTUANS,22,T054,41.921965,-87.632085,8,3,0,2013-06-14 00:00:00,0,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.2031983333,24,912
CULEX PIPIENS/RESTUANS,17,T094,41.720848,-87.666014,9,4,0,2013-06-14 00:00:00,1,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.3703863333,24,912
CULEX RESTUANS,17,T094,41.720848,-87.666014,9,28,0,2013-06-14 00:00:00,0,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.3703863333,24,912
CULEX RESTUANS,17,T094,41.720848,-87.666014,9,35,0,2013-06-14 00:00:00,0,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.3703863333,24,912
CULEX PIPIENS/RESTUANS,89,T159,41.732984,-87.649642,8,1,0,2013-06-14 00:00:00,1,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.3746223333,24,912
CULEX RESTUANS,89,T159,41.732984,-87.649642,8,3,0,2013-06-14 00:00:00,0,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.3746223333,24,912
CULEX PIPIENS/RESTUANS,36,T011,41.944869,-87.832763,8,1,0,2013-06-14 00:00:00,1,1,0,0,1,78,56,51,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.34,30.05,6.6,6,7.9,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.0293213333,24,912
CULEX PIPIENS/RESTUANS,58,T028,41.986921,-87.689778,9,4,0,2013-06-14 00:00:00,1,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.1004010446,24,912
CULEX RESTUANS,58,T028,41.986921,-87.689778,9,28,0,2013-06-14 00:00:00,0,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.1004010446,24,912
CULEX RESTUANS,50,T031,41.801498,-87.763416,9,13,0,2013-06-14 00:00:00,0,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.1923343333,24,912
CULEX RESTUANS,10,T089,41.723195,-87.64997,5,7,0,2013-06-14 00:00:00,0,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.3840833333,24,912
CULEX RESTUANS,11,T090,41.868077,-87.666901,9,13,0,2013-06-14 00:00:00,0,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.2222703333,24,912
CULEX PIPIENS/RESTUANS,42,T135,41.662014,-87.724608,8,7,0,2013-06-14 00:00:00,1,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.3706263333,24,912
CULEX RESTUANS,42,T135,41.662014,-87.724608,8,23,0,2013-06-14 00:00:00,0,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.3706263333,24,912
CULEX PIPIENS/RESTUANS,43,T145,41.878114,-87.629798,3,3,0,2013-06-14 00:00:00,1,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.2493363333,24,912
CULEX RESTUANS,43,T145,41.878114,-87.629798,3,3,0,2013-06-14 00:00:00,0,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.2493363333,24,912
CULEX RESTUANS,28,T147,41.932094,-87.700117,8,9,0,2013-06-14 00:00:00,0,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.1250373333,24,912
CULEX PIPIENS/RESTUANS,70,T151,41.916265,-87.800515,8,9,0,2013-06-14 00:00:00,1,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.05279,24,912
CULEX RESTUANS,70,T151,41.916265,-87.800515,8,2,0,2013-06-14 00:00:00,0,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.05279,24,912
CULEX RESTUANS,25,T152,41.846075,-87.716277,9,1,0,2013-06-14 00:00:00,0,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.1948963333,24,912
CULEX PIPIENS/RESTUANS,35,T158,41.682587,-87.707973,9,19,0,2013-06-14 00:00:00,1,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.3666883333,24,912
CULEX RESTUANS,35,T158,41.682587,-87.707973,9,40,0,2013-06-14 00:00:00,0,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.3666883333,24,912
CULEX RESTUANS,45,T220,41.963976,-87.69181,9,1,0,2013-06-14 00:00:00,0,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.1014623333,24,912
CULEX RESTUANS,46,T003,41.964242,-87.757639,8,3,0,2013-06-14 00:00:00,0,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.0353673333,24,912
CULEX RESTUANS,70,T008,42.008314,-87.777921,9,35,0,2013-06-14 00:00:00,0,1,0,0,1,78,56,51,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.34,30.05,6.6,6,7.9,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.0336510446,24,912
CULEX PIPIENS/RESTUANS,61,T012,41.991429,-87.747113,8,20,0,2013-06-14 00:00:00,1,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.0475740446,24,912
CULEX RESTUANS,61,T012,41.991429,-87.747113,8,2,0,2013-06-14 00:00:00,0,1,0,0,2,76,57,50,57.0,1900-01-01 04:16:00,1900-01-01 19:28:00,0.0,29.4,30.04,6.0,5,7.8,67,68.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,646,0.0475740446,24,912
