Species,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,YMD,PIPIENS,RESTUANS,SALINARIUS,TERRITANS,Station,Tmax,Tmin,DewPoint,WetBulb,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Tavg_int,Normal_Temp,Depart_calc,RA,BR,TS,HZ,SN,FG,FG+,FU,DZ,VC,MI,BC,Days_Since_Spray,Dist_to_Closest_Spray
CULEX PIPIENS/RESTUANS,41.944869,-87.832763,8,2,0,2013-09-06,1,1,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0392513333
CULEX RESTUANS,41.944869,-87.832763,8,1,0,2013-09-06,0,1,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0392513333
CULEX PIPIENS,41.944869,-87.832763,8,16,0,2013-09-06,1,0,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0392513333
CULEX PIPIENS/RESTUANS,41.801498,-87.763416,9,18,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2239726667
CULEX PIPIENS,41.801498,-87.763416,9,41,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2239726667
CULEX PIPIENS/RESTUANS,41.906638,-87.701431,9,27,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1808176667
CULEX PIPIENS,41.906638,-87.701431,9,32,1,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1808176667
CULEX PIPIENS,41.906638,-87.701431,9,50,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1808176667
CULEX RESTUANS,41.723195,-87.64997,5,10,0,2013-09-06,0,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4157216667
CULEX PIPIENS/RESTUANS,41.868077,-87.666901,9,14,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2539086667
CULEX PIPIENS/RESTUANS,41.662014,-87.724608,8,4,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4022646667
CULEX PIPIENS,41.662014,-87.724608,8,4,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4022646667
CULEX PIPIENS/RESTUANS,41.878114,-87.629798,3,10,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2809746667
CULEX PIPIENS,41.878114,-87.629798,3,27,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2809746667
CULEX PIPIENS/RESTUANS,41.916265,-87.800515,8,18,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0820516667
CULEX PIPIENS,41.916265,-87.800515,8,13,1,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0820516667
CULEX PIPIENS/RESTUANS,41.846075,-87.716277,9,3,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2265346667
CULEX PIPIENS,41.846075,-87.716277,9,12,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2265346667
CULEX PIPIENS/RESTUANS,41.682587,-87.707973,9,22,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3983266667
CULEX PIPIENS,41.682587,-87.707973,9,10,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3983266667
CULEX PIPIENS/RESTUANS,41.963976,-87.69181,9,32,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1331006667
CULEX PIPIENS/RESTUANS,41.963976,-87.69181,9,50,1,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1331006667
CULEX PIPIENS/RESTUANS,41.964242,-87.757639,8,35,1,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0670056667
CULEX PIPIENS,41.964242,-87.757639,8,13,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0670056667
CULEX PIPIENS/RESTUANS,42.008314,-87.777921,9,6,0,2013-09-06,1,1,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0209946666
CULEX PIPIENS,42.008314,-87.777921,9,16,0,2013-09-06,1,0,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0209946666
CULEX PIPIENS/RESTUANS,41.991429,-87.747113,8,1,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0503446667
CULEX PIPIENS/RESTUANS,41.857402,-87.694991,8,1,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2364936667
CULEX PIPIENS,41.857402,-87.694991,8,3,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2364936667
CULEX PIPIENS/RESTUANS,41.868142,-87.696269,9,19,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2244756667
CULEX RESTUANS,41.868142,-87.696269,9,13,0,2013-09-06,0,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2244756667
CULEX PIPIENS/RESTUANS,41.923738,-87.785288,9,36,1,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0798606667
CULEX PIPIENS/RESTUANS,42.010412,-87.66214,8,2,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1388736666
CULEX PIPIENS/RESTUANS,41.89923,-87.716788,9,24,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1728686667
CULEX PIPIENS,41.89923,-87.716788,9,45,1,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1728686667
CULEX PIPIENS/RESTUANS,41.960616,-87.777189,9,8,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0510816667
CULEX PIPIENS,41.960616,-87.777189,9,1,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0510816667
CULEX PIPIENS,41.704336,-87.703736,8,6,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3808146667
CULEX RESTUANS,41.911824,-87.726737,9,1,0,2013-09-06,0,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1503256667
CULEX PIPIENS,41.911824,-87.726737,9,27,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1503256667
CULEX PIPIENS/RESTUANS,41.801179,-87.679447,8,13,1,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3082606667
CULEX PIPIENS,41.801179,-87.679447,8,17,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3082606667
CULEX PIPIENS/RESTUANS,41.800737,-87.71188,8,4,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2762696667
CULEX PIPIENS,41.800737,-87.71188,8,1,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2762696667
CULEX PIPIENS/RESTUANS,41.778297,-87.752411,9,6,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2581786667
CULEX PIPIENS,41.778297,-87.752411,9,13,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2581786667
CULEX PIPIENS/RESTUANS,41.77166,-87.703047,8,8,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3141796667
CULEX PIPIENS,41.77166,-87.703047,8,27,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3141796667
CULEX PIPIENS/RESTUANS,41.768388,-87.678649,8,17,1,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3418496667
CULEX PIPIENS,41.768388,-87.678649,8,13,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3418496667
CULEX PIPIENS,41.773215,-87.60088,8,12,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4147916667
CULEX PIPIENS/RESTUANS,41.822536,-87.666343,9,40,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3000076667
CULEX PIPIENS/RESTUANS,41.778748,-87.586427,8,5,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4237116667
CULEX PIPIENS,41.778748,-87.586427,8,1,1,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4237116667
CULEX PIPIENS,41.766202,-87.562889,9,2,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4597956667
CULEX PIPIENS/RESTUANS,41.754676,-87.612922,9,15,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4212886667
CULEX RESTUANS,41.754676,-87.612922,9,1,0,2013-09-06,0,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4212886667
CULEX PIPIENS,41.754676,-87.612922,9,38,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4212886667
CULEX PIPIENS,41.803423,-87.642984,8,1,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3424796667
CULEX PIPIENS/RESTUANS,41.754292,-87.590773,9,1,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4438216667
CULEX PIPIENS/RESTUANS,41.798697,-87.736812,8,25,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2533776667
CULEX PIPIENS,41.798697,-87.736812,8,50,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2533776667
CULEX PIPIENS,41.798697,-87.736812,8,14,1,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2533776667
CULEX PIPIENS,41.776156,-87.778927,9,7,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2338036667
CULEX PIPIENS,41.82561,-87.726549,9,9,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2367276667
CULEX PIPIENS,41.82561,-87.726549,9,9,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2367276667
CULEX PIPIENS/RESTUANS,41.673408,-87.599862,5,22,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5156166667
CULEX PIPIENS,41.726465,-87.585413,5,10,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4770086667
CULEX PIPIENS,41.740641,-87.546587,5,31,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5016586667
CULEX PIPIENS,41.680946,-87.535198,8,5,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5727426667
CULEX PIPIENS/RESTUANS,41.704572,-87.565666,8,10,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5186486667
CULEX RESTUANS,41.704572,-87.565666,8,1,0,2013-09-06,0,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5186486667
CULEX PIPIENS,41.704572,-87.565666,8,40,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5186486667
CULEX PIPIENS/RESTUANS,41.750498,-87.605294,5,17,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4330946667
CULEX RESTUANS,41.750498,-87.605294,5,3,0,2013-09-06,0,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4330946667
CULEX PIPIENS,41.750498,-87.605294,5,6,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4330946667
CULEX PIPIENS/RESTUANS,41.984809,-87.728492,8,3,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0755856667
CULEX PIPIENS,41.984809,-87.728492,8,19,1,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0755856667
CULEX PIPIENS,41.659112,-87.538693,8,12,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5910816667
CULEX PIPIENS/RESTUANS,41.992478,-87.862995,8,27,0,2013-09-06,1,1,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0289913334
CULEX PIPIENS,41.992478,-87.862995,8,30,1,2013-09-06,1,0,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0289913334
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,50,0,2013-09-06,1,1,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.046971
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,44,1,2013-09-06,1,1,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.046971
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,39,1,2013-09-06,1,1,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.046971
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,38,1,2013-09-06,1,1,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.046971
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,50,1,2013-09-06,1,1,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.046971
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,37,0,2013-09-06,1,1,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.046971
CULEX PIPIENS/RESTUANS,41.974689,-87.890615,9,50,1,2013-09-06,1,1,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.046971
CULEX RESTUANS,41.974689,-87.890615,9,26,0,2013-09-06,0,1,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.046971
CULEX RESTUANS,41.974689,-87.890615,9,14,1,2013-09-06,0,1,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.046971
CULEX PIPIENS,41.974689,-87.890615,9,23,1,2013-09-06,1,0,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.046971
CULEX PIPIENS,41.974689,-87.890615,9,41,0,2013-09-06,1,0,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.046971
CULEX PIPIENS,41.974689,-87.890615,9,34,0,2013-09-06,1,0,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.046971
CULEX PIPIENS,41.974689,-87.890615,9,4,0,2013-09-06,1,0,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.046971
CULEX PIPIENS,41.974689,-87.890615,9,33,1,2013-09-06,1,0,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.046971
CULEX PIPIENS,41.974689,-87.890615,9,26,0,2013-09-06,1,0,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.046971
CULEX PIPIENS,41.974689,-87.890615,9,5,0,2013-09-06,1,0,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.046971
CULEX PIPIENS,41.974689,-87.890615,9,29,1,2013-09-06,1,0,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.046971
CULEX ERRATICUS,41.974689,-87.890615,9,7,0,2013-09-06,0,0,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.046971
CULEX PIPIENS,41.957799,-87.930995,5,20,0,2013-09-06,1,0,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.104241
CULEX PIPIENS/RESTUANS,41.925198,-87.746381,8,5,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1173076667
CULEX PIPIENS/RESTUANS,41.973845,-87.805059,9,33,1,2013-09-06,1,1,0,0,1,86,57,58,64.0,522,1819,0.0,29.38,30.11,4.7,20,6.0,72,67.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0245006667
CULEX PIPIENS/RESTUANS,41.743402,-87.731435,8,5,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3140496667
CULEX PIPIENS,41.743402,-87.731435,8,13,1,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3140496667
CULEX PIPIENS/RESTUANS,41.728495,-87.600963,5,11,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4594286667
CULEX PIPIENS,41.728495,-87.600963,5,10,0,2013-09-06,1,0,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4594286667
CULEX PIPIENS/RESTUANS,41.947227,-87.671457,9,9,0,2013-09-06,1,1,0,0,2,85,62,55,63.0,522,1819,0.0,29.44,30.11,4.3,17,6.0,74,67.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1702026667
